,cat,label,review
42246,衣服,1,下午收到的宝贝，裤子质量不错哦，五星好评。值得购买，卖家生意兴隆哦
15816,手机,0,价格有些贵，不能拍照，2400元的手机，只是滑盖用吗？什么手写、JAVA没有！
4905,平板,1,平板好用，看视频也很清晰，电池的电充满了能待机很长时间。
29828,洗发水,1,外面就包了一层薄薄的塑料袋，送来时盒子都破了一个大洞，还好里面东西没少，以前京东的买东西很放心的，现在也有些不如以前了。
224,书籍,1,这是森在获得诺贝尔经济学奖后一部里程碑式的著作，全书从经济、政治、社会、价值观等方面系统阐述了这样一种发展观：自由是发展的首要目的，也是促进发展的不可缺少的手段。可惜我国的发展观里实质上缺少的就是此书所阐述的；国内也很难有这样的佳作，一是缺少这样发展观的学者，就算有也难以发表，可悲可叹
53852,酒店,1,酒店位置很好，是开发区的标志性建筑。前台服务很快，早餐也过得去。房间不错。唯一是电梯慢。
4144,平板,1,能打电话的平板，速度挺快的，看视频很过瘾，外观漂亮，支持国货。就是外出携带有些不方便，适合在家使用
39600,衣服,1,面料做工都不错，大品牌，活动价买的，感觉很实惠
62600,酒店,0,很脏，被子感觉是潮湿的，超级难受。
41607,衣服,1,衣服收到了，质量不错，颜色无色差，
13798,平板,0,很不值，很后悔，屏幕不清楚，卡机不间断，价格不便宜，非常不满意
51413,计算机,0,VISTA系统真的很烂，回来就换成XP但是THINK的驱动不怎么支持XP的?换完XP SATA硬盘只能改为IDE模式显卡不能热切换无线网络要更新成别的软件，蓝牙无法使用。哎之后换成WIN7 用起来可以
40955,衣服,1,衣服不错，发送时间长了一些。
5233,平板,1,东西不错，配置很好，外观漂亮，配送很快，就是结账不能刷卡让人稍感郁闷！
2079,书籍,1,对了，忘了说了，光盘里面老外的声音很好听！中文女声也很不错！
5124,平板,1,很漂亮，不错的平板，还可以！
36384,热水器,1,服务态度不错，说好的东西也送了。特别要表扬一下顺丰快递的快递员，因为家里出了点事，让人家白跑两次，人家也没生气，依然送到家里，非常感谢。
47654,衣服,0,京东物流太垃圾，电话都舍不得打一个。
52169,计算机,0,播放高清影片时候出现边缘严重锯齿现象，如果对这方面比较感冒或者想用此本本来看影视的话建议考虑一下
12197,平板,0,这款手机我是在3月19日买的，用了14 天在充电三个多小时后再看手机充电口位置出现了弯曲的情况，怀疑是电池问题，和京东联系后让我退回返回华为厂商，没解决后又给我退回来了，又让我去当地华为售后，结果去了说不能解决，如果怀疑是电池问题可以去国家质检局检测！！！！我又给华为售后打电话联系结果说要反馈上级领导，一直到现在都没有给我解决，本来很相信华为也相信京东才在这买的手机，经过这次真是令我太失望了，本次事件处理中不论是京东还是华为都没有给我一个最终的解决结果，京东作为承办中间商后续我的问题没有解决也不予跟踪调查，把问题推给了华为，而华为更是采取一个拖延政策，至今没给我解决，写这么多就是想告诫大家一定慎重选择
53359,酒店,1,总的来说还算可以，我在15楼住着，洗澡的水压有些小。其他还可以。就是离龙门石窟有些远，17公里左右。宽带的速度不错。
13975,手机,1,1、样子沉稳老练，无论屏幕还是按键看上去都很大气，但不笨重；2、功能上没有冗余，该要的功能都有了，如摄像、录音等，摒弃了MP3、收音机等功能（要知道这两个功能很不适用，即费电，容量又小）；3、体积虽然变化不大，但容量不小，比如容量电话本容量达到1000之多，用起来很爽；4、我最欣赏西门子的T9中文输入法，其联想功能相当强，中文输入又方便又省时，西门子所用的T9词语联想功能是其他几个品牌不可比拟的。
23291,水果,0,吃进去有烂味，难吃，第一次尝试京东生鲜，以后不会再买了，太失望
42462,衣服,1,快递员态度极差，打电话两次推脱说不能送货上门。还说他们不怕投诉，真不知道中通是怎么管理员工的。商品还是好的
202,书籍,1,这是一本可以给我们生活、工作在现代快节奏时代的人的激励书籍，也许刚一开始你拿着这本书时，会感觉枯燥无味、精神质，但只要你耐心的细细品味下去，用心去感悟里面字里行间的意境，你便会从中得到你人生成功的真谛！强力推荐你去用心专研这本书中的内容，你会从中领悟到你人生中意想不到的财富！
52592,计算机,0,按HP客服提供的驱动下载地址去下载安装，最后还有一大堆的未知设备！搞了两天都搞不定，最后只能找朋友帮忙.
32237,洗发水,0,下单下的京东上门件，但京东宣州站不送货上门。且委托第三方快递打电话叫我自己取。京东拿着消费者的物流费不做事。请京东对宣州站严查，还消费者公道。
49532,计算机,1,拿到的是完美屏，速度也很快，因为原来笔记本就是Ibm所以用着也挺顺手。准备过几天改成xp。显卡是集成的，不过因为我不玩游戏，所以无所谓了。之前看了很多地方，价格都比京东上贵一些，所以这个价格我觉得还好
14197,手机,1,我是前天买的M330，当时是被它完全的吸引。回来后不停的把玩，看它的性能，熟练它的操作。
42446,衣服,1,裤子质量不错的，穿着很舒服啊
45701,衣服,0,退换，寄回去一个星期了，都还没有给我寄回来
58667,酒店,0,到达后前台看了我手机上的预定确认的短信，又翻查了一些FAX，仍说没有接到过携程预定通知，直到我用手机打了携程电话要服务员接听才得到房间。不知问题出在哪里？ 酒店在十字路口，入夜都非常嘈杂，主要是汽车长按喇叭的声音。若非出差需要（靠近客户），不会住这里。下次也争取不再入住。酒店设施一般，早餐7点开始，但到8点半都还没有多少可吃的，早退房的相当于没有早餐。
51582,计算机,0,看电影有时会黑屏，动一下鼠标就没事了，不知道从哪进行节能设置。
60542,酒店,0,客房都没打扫就让旅客入住 房卡还开不了门 太差
198,书籍,1,这是一本实用的书，以其简洁的语言附着孟德斯鸠的背景、生平等，并简述其他作品，恰似一本传记的简写本！《论法的精神》其主旨：反教会、反专制、三权分立、地理环境决定论等，一一体现。可以称为孟德斯鸠《论法的精神》妙语、心语集。对于想了解孟德斯鸠，但却囿于时间与精力去翻阅原著的朋友来说，这是一个不错的选择！其中涉及到中国的成分，也堪称本书的优点！
21753,水果,0,不想多说，建议别在网上买鲜果，三样水果没有一样满意
12120,平板,0,买了才几天，就降价了，还不肯退钱，还找各种理由。垃圾，劝大家还是不要购买
31188,洗发水,0,不好用 洗了之后头皮屑多 头痒！本来没什么头屑也不会痒的！
9172,平板,0,写的送皮套，钢化膜，什么都不给邮，把人当傻子！
56097,酒店,1,总体来说，很喜欢索菲特，这一次本来不想住索菲特，因为藏独事件，但客人喜欢，总体感觉不错。
8896,平板,0,我只想说客服，你要买东西的时候，随时联系的到，买完了，问他们为什么不送东西的时候，你可能就被啦黑了，在也联系不到了，送的东西内存卡什么的一样没有。我说的没有一句假的。15262870953这是我的电话。平板电脑连一张保护膜都没有。客服我就是想问问，为什么前面能联系到你，一问为什么不送东西，就联系不到你了。
38988,衣服,1,宝贝收到了很不错是正品大小刚刚好穿着很舒服价格也不贵很满意
11818,平板,0,屏幕一层膜都没有，同事说很可能是二手，失望?
22801,水果,0,水果很不新鲜，果皮和底部发霉腐烂，外皮是很干的    太烂了，发霉了，以次充好，再也不在京东上买水果了
56059,酒店,1,"入住了一晚.很不错的酒店,不管是环境设施都很不错,特别是客房里的一些小细节,让人住着觉得比较舒服、方便,要是价格再大众化点相信是一家不错的酒店！"
52018,计算机,0,提货处试机时，第一次开机时按电源好几次，也等了很久，才突然自己启动，不知是什么原因；无调制解调器，虽然用的机会不多，但是偶尔需要传真时很好用；Y430有配鼠标，这个居然连鼠标也省了
24999,水果,0,苹果酸，没原来好了，不值当了，哈哈哈哈哈哈哈
58537,酒店,0,本来觉得酒店的性价比很高的，结果早上起来，发现床单竟然有血迹，血迹，血迹！！！恶心了一上午。
33521,洗发水,0,超级难用，洗完头发还是油油的，像没洗一样1，超级不舒服
3914,平板,1,平板电脑拿在手里看视频玩游戏都很好用，屏幕清晰，电池耐用，挺好的。
32669,洗发水,0,一共三大瓶，破了两大瓶，实在是差太多了
56090,酒店,1,周末出游订了这里的行政房，卧室和客厅有隔墙分开很雅致，室内的装潢以玫瑰红和黑色为主，感觉像是蜜月房，另有台式电脑。唯一不理想的是卫生间和卧室仅用玻璃分开，私密性不足。总体感觉很好，很喜欢里面的大浴缸。
55475,酒店,1,青岛就一个香格里拉是协议的，没房的情况就住这一个酒店，感觉还算可以了．不过还有需要改善的地方了
19802,水果,1,好吃便再买，买来便再吃，吃好便再买，买好便再吃。
43875,衣服,0,从下单到收到快递都快十天了，我也是醉了！断货了四五天商家才寄出，流程就显示一个单号就静止了。号评是给不了了！！
6355,平板,1,分辨率没毛病
18154,水果,1,不错不错，苹果看起来很安好，我很喜欢室友们哇的声音，嘿嘿嘿
41125,衣服,1,质量不错，很合身，以后还来。
5464,平板,1,满意帮老公买的
37346,蒙牛,1,原来这次男篮是蒙牛赞助的。
5857,平板,1,不错，妈妈很喜欢
41599,衣服,1,东西很好，质量也好。只是穿着有些瘦，凑合穿吧懒得换了。
29513,洗发水,1,还送了一罐发膜，广告不错，试试效果怎样再说
6587,平板,1,游戏方面，我不知道，因为不玩游戏。
29238,洗发水,1,活动时候买的，洗发水不是最大容量的那一款，价格还可以吧
57914,酒店,0,发誓，再不住这个酒店，服务非常差，4星级酒店没有门童开门，接行李。只有保安催TAXI马上离开，哪怕我们的行李还在后箱！！！！补充点评 2006年9月1日 ： 哎，反正瑞安这个城市的印象非常不好， TAXI经常拒载，脾气也非常不好，城市又很脏，服务是全国最差！
8164,平板,1,还不错不过home键用着不太舒服，不像手机那样后台操作比较麻烦，总体上还是不错的
12836,平板,0,严重差评，刚买一晚上就降价。点都不说一声，找到客服，还不理人
8703,平板,1,还可以吧 买贵了 第二天降价了 申请补差价 很顺利就退钱了
24501,水果,0,价格比普通的要高，不新鲜，脏兮兮的，个头也不大，味道也一般！！看图，质量真的差！！亲们拍时要多加考虑！！
55820,酒店,1,很不错的酒店，房间超大，很安静。为什么珠海海边的酒店就做不到。不过携程的价格没有优势，前台可以办理会员，积分永远有效，直接订房还比携程的价格便宜。
18877,水果,1,嘎蹦脆的小苹果！经常在京东自营买水果！好吃不贵
37977,蒙牛,0,买蒙牛，提心吊胆，骂蒙牛，气大伤身，喝蒙牛，无异自杀，现在还得操上蒙牛怎么花钱的心，咱别这样了，多累啊。大家都不买不就得了，不喝蒙牛死不了人的，要身体结实，不要身体结石。 如今为了钱人不干的他们都干新浪收了蒙牛的钱
60666,酒店,0,很潮湿，环境很一般，早餐还好，不建议入住
14452,手机,1,不言而喻，这款金立GN636声控手机最大的亮点，就在于它强大的智能拨号功能。它采用智能模糊语音分辨系统，无需事先录音，无需标准普通话，手机都可以根据你所说出的人名或报出的电话号码拨打相应电话。此外，金立GN636还具备一些人性化的功能，比如来电免打扰，可以礼貌、温和的拒绝不想接听的电话，比如记事本，可以提醒你不要忘记重要计划和安排。
18830,水果,1,捡一个星星，因为有两个苹果有点有点有点有点乱，有点很记得，所以要尽量和信心，但是总体来说也满意，苹果不会太小，不过还没吃哦，吃过一以后我就来追加评价
41308,衣服,1,裤子很不错，很合身，感觉棒棒哒，物美价廉，已经推荐给朋友！！！
1357,书籍,1,看过本书，我深深感觉：现代社会，由于生存压力和竞争压力的日趋加大，有着各种各样心理疾病的人越来越多。但可悲的是，很多人并没有意识到这一点。总是认为，肉体上的疾病才算是病，需要去医院就治；而心理上的疾病，则被很多人疏忽甚至是刻意回避。殊不知，心理健康在某种程度上比身体健康更为重要。俗话说，“病由心生”，讲的就是这个道理。越是刻意回避心理问题的人，他(她)的身体健康状况可能就会越差。因此，我们不仅要重视身体健康，更要重视心理健康。只有身心都健康的人，才是最幸福的人。而心理师作为一个崇高的职业，它的使命就是帮助那些有各种各样心理问题的人，走出阴霾，重塑自信。正如书中所言：“一个人活着，就是要使自己的幸福最大化，而且要让别人因为你的存在而幸福多一些。”书中精彩案例，让人读后印象深刻，发人深省。感谢毕淑敏老师带来这么优秀的作品，希望日后有机会再多多拜读、多多学习。
19112,水果,1,苹果是脆的，大部分都是新鲜的，有一只烂苹果！
55335,酒店,1,提前做了些功课，所以乘坐班车比较方便。虽然周边环境一般，温泉也有在进行施工，但整体感觉还是不错的，走的时候有些不舍。双床房间的床大得夸张，有点象双人床了，就是不明白为什么窗户是上锁的，无法打开。服务人员很礼貌，见到的每个人都面带笑容，主动问好。早餐丰富，尤其是蛋糕很好吃，不过没有补充。中餐量偏小了，不过也可以理解。美中不足的是车费忘记结账的时候出示了，浪费了60元，呵呵。如果结账的时候能够主动提醒一下就更好了。
46730,衣服,0,就给快递员5颗星，京东一条裤子俩个价一个*.一个*
41095,衣服,1,"款式和质量都很好，老公很喜欢，质量还蛮好的,颜色也很正，确实很不错"
2616,书籍,0,我买了4本，硬着头皮看完第一本，就把四本都送人了。实在不喜欢。这本书有几大弊病：1，作者翻来覆去就在写那些尔虞我诈杀人如麻的官场斗争，可惜我对此毫无兴趣，我宁愿去看些后宫秘史之类，更有人情味的东西。2，叙事顺序混乱。一看而知是网上写出来的东西，重重叠叠，反反复复，看完后，我都搞不清楚那个事情先，那个事情后。3，文笔差。作者大约是得了某位武侠小说家的真传，文笔苍白，只有无数的感叹号让人过目难忘。不明白为什么这本书会受到追捧，是喜欢它的文笔，还是它所介绍的人斗技法要我书的人说是要给她正在上高中的儿子看，我心里格登了一下，有些不想给，怕误人子弟。
29229,洗发水,1,质量挺好的，挺好用，满意，ok
16593,水果,1,苹果?果味香甜，确实好吃。以后还会不断来买！
5474,平板,1,"还行吧，可以，音质还是不错的可以，good,还行，大号手机啊"
44039,衣服,0,物品部怎么样，洗一下都严重掉色。
13310,平板,0,大家千万不要相信，太垃圾了，买不到一个月就坏了，真太坑人了，垃圾垃圾垃圾
6015,平板,1,画面细腻，音效好，使用流畅，物流给力
46984,衣服,0,差评，这么久才发货，最差的一次
13257,平板,0,不送壳膜 因为京东自营有保障才买的。屏幕大了分辨率就不咋样了 有点后悔！
30426,洗发水,1,京东购物就是比超市便宜很多，物流又给力，真是省时又省力，好评！
9842,平板,0,这是刚刚买的时候拍的，现在卡到不想用，直接摔烂了，建议大家不要买，不要被骗了
60756,酒店,0,这是我去过五星级酒店最差的一家，室内环境简直差到极点，室内空间简直小极了，老酒店就是不能入住简直就是快捷酒店的设施，房间还998元，太不值了，以后白送都不来
35319,洗发水,0,京东就是大骗子，专卖假货，不讲信用
43045,衣服,1,裤子很有弹性，质量不错哈，物流也很快呢，下次会再次购买的～～
45291,衣服,0,东西都没见到 说啥 当然不怪该店
50136,计算机,1,便于携带，外出时上网看片，文字处理都应付得了。还随机送内胆包
62474,酒店,0,副楼的房间很差简直是学生公寓，下水道阻塞，已经维修后还是没有得到改善。建议广大驴友不要预定该酒店的副楼。
46677,衣服,0,尺码太不准了！！！！！一点也穿不上！！！想退货还要自己承担运费！
43719,衣服,1,裤子不错哦！质量棒棒哒！很喜欢，收到的和图片没有差别，没有色差，号码正好，很显瘦。喜欢的赶紧的吧！！
11400,平板,0,京东不给退货，服务差劲，客服也不联系你，敷衍了事，真是可以啊京东
36809,蒙牛,1,蒙牛酸奶味冰棍最好吃了！
44721,衣服,0,不行质量太差了，线头超级多。
51690,计算机,0,不知道是不是夏天的原因，有点热。 网卡是分intel marvell realtek的 有点不好区分，大家可以打800电话询问。 或者使用everest最新版进行识别，2种方法都是可以的。
28994,洗发水,1,收到货就试用了，不得不说，真的是是相当的好，以后还会一如既往的支持的！赞赞赞！
4202,平板,1,大屏幕，单手持握没有压力。电池非常给力！
34211,洗发水,0,"差评,昨天刚拍的今天就降价了！"
161,书籍,1,这套书当真可以说是我的中国革命史启蒙教材。以前虽说也学过好多次'，但始终让我无法提起兴趣。这套书写得非常吸引人，很多以前一直比较困惑的问题都得到了解答，看来不管学习什么知识，兴趣的确重要，如果在学习知识的同时阅读一些相关的书籍（最好是趣味性的，但不要胡说八道那种），确实会对更深刻的了解所学知识有很大帮助。这本书用对比的手法为我们展示了毛泽东和蒋介石不同的领袖风采。新颖！
47466,衣服,0,质量差 。！！！！
53696,酒店,1,阳台观景不错，可惜房间内设施很一般。没有地毯只是地砖铺设，床也比较硬。尤其是厕所，散发了一个晚上的味道。。。感觉只有三星的水平，不过酒店前台的寄存服务还可以。
538,书籍,1,一直有这样的想法。虽然现在玄幻类小说已经被炒得沸沸扬扬，但不得不说的是蔡骏还是先头部队中不可缺少的一员大将。《谜小说》有了蔡骏一群年轻有为作家的加盟。我们还有什么理由不拭目以待等待更多更好的作品呢？这次最吸引我的反而是书中向广大读者征集稿件的消息。按耐不住的我们也许也该放手开始写了。我们真的需要更多的蔡骏，让灵感的河流永不枯竭。
62463,酒店,0,房间太过老旧 设施也表较差 建议翻新 客房服务差
15591,手机,0,不支持JAVA、红外等扩展能力；外屏显示模式有待改善；翻盖闭合有比较明显的松动；清除键和下方向键的位置离的太近，而且面积小，容易发生错误。
38680,蒙牛,0,两块切糕不敌一支蒙牛。
17628,水果,1,不错不错，挺好的苹果，酸酸甜甜的，价廉物美，值得推荐，不错不错，有活动还来得哦！
6850,平板,1,音质一级棒。。。。。。。。。九九九的价格还用三十券，价格好吗？
46011,衣服,0,有史以来最**的品牌，售后服务几乎没有，******！静待我工商投诉！
29504,洗发水,1,京东就是快 晚上对上午到 物超所值
2188,书籍,0,这是一本不值一看的书，这么简单的道理还要你再解说吗？而且解说得不精彩，大路货，浪得虚名，看了这本书，作者就这水平，作者《庄子》心得坚决不买了。
12712,平板,0,将就用，反应迟钝
13169,平板,0,别的还行。就是玩手游会卡屏。退换申请提交了一直没回呢。
60485,酒店,0,一走进酒店就感觉热，空调舍不得开，舒适度差，进入房间通风很差，有很重的装修味，非常差的体验，当机立断退房换酒店
39695,衣服,1,裤子很舒服，版型也挺好看，很好搭配衣服，穿着很好看，料子很舒服，买的挺宽松，物流也挺快，东西不错。
2776,书籍,0,太肤浅，及其失望，想不明白为什么那么畅销
5018,平板,1,买着屯着的，第三个了。
52235,计算机,0,装系统比较麻烦 还好有许多网友的经验才顺利完成 希望京东能提供驱动碟不用我们自己去下载
54364,酒店,1,"在CBD温特莱还是性价比比较高的,位置也不错.房间在三星级里是好的."
58784,酒店,0,太吵了，吵的一晚上睡不着，要不是早上赶飞机，不会住这家酒店的。
32897,洗发水,0,京东现在越来越坑了，超市卖59，这129，，坑死人。
2970,书籍,0,"人活着为了一切美好的事物,美食,美景,美事...当然更重要的是美好的理想.太过入世不见得是件好事."
8071,平板,1,不错，很好，我喜欢
33937,洗发水,0,618活动期间买了电脑，1*消费者都当傻子呢？
62236,酒店,0,父母自驾去北海游玩，于2008-5-24晚入住该酒店，订的是豪华大床房！第二天下午就接到妈妈的电话，说这个酒店的“豪华房”简直不是为人准备的，是用来养鸟的，据她说整个“豪华间”面积大概不到15平米，尤其是卫生间，最多2个平米，实在无法舒适使用！于是第二天他们就换了宾馆，随便在市区内找一家只要100多，还送双早！此家宾馆唯一的优势就是离海不远，周边环境比较宁静，但是提醒要入住的朋友，一定要记得先看房间！！！
30378,洗发水,1,东西收收到了，一直在京东购买
23375,水果,0,有几个小的让人受不了 比果冻大一点 自己看图
11355,平板,0,和华为手机比差远了，希望华为能像苹果那样将平板也做好
5736,平板,1,相当不错，华为值得信任！
62380,酒店,0,飞机声太大，隔音效果不好，太吵啦
58726,酒店,0,同意楼下的点评.完全正确.酒店是不是没门童啊?水果是两粒橙啊?其中一个还烂了!这是五星酒店吗?差!差!差!还600多一晚!真不可思议!
6907,平板,1,一直都用的苹果ipad，换成国产安卓。我不是果粉，从使用体验上不吹不黒观评价一下，希望有帮到你们。
10178,平板,0,电话非常差，打电话时常断线，电池待机时间很短 有时候电话打不出去
18941,水果,1,第一次在京东上面买水果感觉包装的特好，一点都没有坏物流也特别快不到一天就送达了。苹果酸酸甜甜的口感很好。
55082,酒店,1,"辰光在邢台还算是不错的酒店,起码比邢台宾馆强了不少.虽说离4星标准还有不小的差距,但是对于邢台这个经济不发达地区就算不错的了.地理位置一般,距离火车站打车8元,交通还算方便,但是不够繁华.房间还算整洁,客房服务业比较及时.宾馆晚上10点到早6点设置免骚扰电话功能,很人性化.隔音比较好,有一个良好的睡觉环境."
55159,酒店,1,在南山区办事的话住这里还算方便，门口往哪个方向的车都有，就是稍微有点吵啊
15597,手机,0,A08的屏显一直不太正常，偶尔会黑屏，有时候还会死机，送去客服那里，说是排线的事情，要修可以但是要等，然后就一直等着，现在已经不想修了，直接换了
11816,平板,0,说真的华为太坑了，我不明白这个牌子到底是怎么上去的。质量太差，还没怎么用呢，喇叭就听不见了，太垃圾
29913,洗发水,1,可以 货物很快 不知道用怎么样
33577,洗发水,0,不好，这次买上当了。根本都不是我以前洗的那个清扬。
34755,洗发水,0,洗起来一点都不好洗，洗完头发还油油的
57747,酒店,1,在北京算是不错了，价格还可以，还有水果送
18010,水果,1,潘苹果真的很好吃，一打开箱子就闻到浓浓的香气
62246,酒店,0,一般，特别是空调太响，一夜没睡好！
62465,酒店,0,"酒店比较旧，设施也比较老，客房服务人员态度比较冷漠，而不讲普通话，让我们外地人觉得有点麻烦。客房里不能烧开水,需要打电话叫服务员送开水过来。"
39472,衣服,1,宝贝收到了，质感很不错，颜色也很喜欢，以后还会回购呦?
51792,计算机,0,目前有个疑惑：按最左边的电源按钮可以开机，按旁边的那个触摸点也可以开机，为啥呢？
43055,衣服,1,裤子很好看，买给朋友的，他很喜欢的。下次有机会还会再来。
23677,水果,0,我已经买了多次，最初还可以，但一次比一次差！刚收到的货一箱两层，上面一层是好的下面一层基本都是烂的。商家太黑心！！以后再也不买这家的了！
55230,酒店,1,总的来说还不错，在漳州地区属于较有档次的酒店了。地理位置也好，对面有海鲜排档。说个不足：早餐的服务不好，六个服务员只有两个干活，其余在聊天，声音很大。希望改进！
44981,衣服,0,买了两条说好的送皮带没有送
482,书籍,1,有的看法是，日常生活啥都吃，吃全乎点，就可以了，不用补，没事找药丸吃干嘛，是药三分毒。我的看法是，现如今，吃到肚子里的仅仅是看起来是某种食物，真正的营养还有没有，不敢说。化肥，农药，转基因，瘦肉精，尿素，避孕药，市场里所有食物都妖艳的很。而且大家都日趋早熟，20岁有皱纹，30岁有50岁的心脏，催肥催肥，医院越来越忙不过来。为了健康，此书里提出的很多抗氧化的方案很受用。
15940,手机,0,莫名其妙死机，显示时开的，但是一拨就是关机
26920,洗发水,1,梦想破灭 就像上天给他开的玩笑 和自己做的一场白日梦 但是又不忍放弃当初的梦想 从在梦想的最后一个季节 记得我曾深藏利刃 可以看出 至于那句 是谁来自山川湖海 却囿于在厨房于爱 指本来心怀天下的人 如今不得不为平平常常的家庭琐事烦恼
33092,洗发水,0,东西还好，就是京东的物流太差，同时下的订单两件东西发去了两个配送站，还不承认是自己失误，推给客户。算是在京东难得一次不好的体验了，京东的优势就剩下物流了，希望别丢了优势。
33938,洗发水,0,为什么我早两天买是79.9过了两天就降到34.9 坑我呢
24640,水果,0,一般，没前几次好吃了，感觉品种不一样了
689,书籍,1,我只用四天时间就读完了这本书，这在我读书生活中是很少见的。虽然这本书从出版至今相去九年，但还是觉得新鲜，从中我也学到了很多的东西。比如国家为什么要对农产品实行保护价收购等等。当然有些观点个人认为不一定很正确，经济学家也不是全能全知的上帝。该书文字生动活泼，读起来完全不觉得深奥，是一本真正意义上的大众经济学。书的印刷质量很好，还配了几幅蛮有意思的插图，是一本好书。
47871,衣服,0,掉色太厉害了！穿完腿上都是颜料！
50904,计算机,0,但无线网卡有时爱断！而且说明书根本就没有，就是现在谁都会使也不是谁都有功夫没事就研究它！不知是联想懒还是要省点重量把纸质的全放到机器里！很讨厌！电源线感觉有点短!某些地方不太够长！
31836,洗发水,0,"洗后头发痒,怀疑不是正品,满199减80买的,不再相信京东"
34106,洗发水,0,假的，洗了全是头皮屑
11220,平板,0,声音太渣，还太小，稍微有点噪声就听不清。显示效果确实不咋地，显示优化太差？按理说FHD不该那么渣才好，看个网页和视频都不如普通PC显示器的感觉。性能就懒得管，老人用来看网络电视，对性能没啥要求，老人用了几天说显示效果不如手机。。。凑合吧，可是喇叭那幺小声实在是无语。不值得这个价钱，早知道就买999的那台720P的了。华为的质量也就那样吧，尤其华为的手机系统垃圾！！！去年我的荣耀手机系统升级后到最新版后导航得手持才有GPS信号！！！放平了就收不到信号！！！OTG也在升级后失效了！！！
47034,衣服,0,质量不错，做工精细，穿上很舒服。
37307,蒙牛,1,伊利的奶片没有蒙牛的好吃
38896,衣服,1,物流迅速。衣服质量不错，面料手感好，尺码标准，穿了合身，价格实惠，总体满意，服务态度好，好评
34641,洗发水,0,不好，味道不是正品。。。。洗了头很痒。。
62548,酒店,0,房间很大，早餐齐全，但房间卫生欠佳
22075,水果,0,和第一次买的大相径庭，歪瓜裂枣，太失望了
3919,平板,1,质感和外观挺不错的。主要用来看文档和视频，配置完全够用了。希望用起来很舒服
14774,手机,1,1.客观的说，这个机器的短消息功能比某些 GSM 网络的手机短信功能要强大的多。编辑短消息完成有两个选项：发送和保存，发送之后短消息自动保存在“发件箱”，如果选择保存，短消息内容保存在“草稿箱”里面。 108 的短消息可以在收件箱存储 100 条短消息，发件箱存储 100 条短消息，草稿箱存储 10 条短消息。并可以凭借机器密码一次性全部删除。 2.除了机器本身不带震动外，108 的铃声功能还是可以接受的。3.UT108 为了方便不同使用环境的要求，分别设置了标准，会议，无声，室外和自定义 5 种情景模式。我在用的时候一般在外面的时候使用标准模式，在上课的时候启动无声模式。 4.108 提供不同的闹钟模式，最适合我的就是懒人模式，启动后，在闹钟时间响铃，然后隔 5 分钟再响一次，累计响铃 3 次，象我这样早晨爱睡懒觉的人，这个功能应该是比较实用的了。 5.个人机器可以使用保密设置的机器密码来保护个人资料和机器资料。 108 的好处在于，无论你输入密码错误多少次，都是提示你密码错误直到密码输入正确，不象有些机器三次输入机器密码错误即锁住，需要到 KF 寻求帮助。如果你忘记了自己设置的密码……那也只有 KF 人员能够帮助你了……
59382,酒店,0,"1/ 我的订单号是:129175725，入住时大堂计算机上输入我的名字后找不到订单。我出示了手机上艺龙短信才入住。 2/ 按规定用房间电话打400......电话，通报入住信息，总机说不能打。用自己手机打上面电话，400.....话务员说""抱歉手机不接，必须用 房间电话打""。我真的认为这是一个骗局。"
6207,平板,1,这款只机留意很久，价钱一直都没下降，今天赚了30块，觉得还可以，买了，先装了一个q@q微信，王者荣耀撸了一把，用阿珂三连胜，四杀MVP…爽…4G64G麒麟950目前来说已经是属于比较高端的，平板更新的比较慢，不像手机，不过看起来运行速度比我那个手机还好（V8）.
6497,平板,1,不怎么喜欢，买来连保护膜都没贴，充电很慢
21995,水果,0,第三次买购买，质量是一次不如一次，第一次每个都很好，第二次里面就有三个不好的，这次基本都是普通苹果，根本不是花牛苹果。再也不来了，真的很失望。
38559,蒙牛,0,叫你们从小不喝蒙牛，不吃地沟油
1110,书籍,1,其中几页，我扫描后发给正与我讨论孩子们阅读的书的朋友，她也为之所吸引，在网上翻了我的书架后，也询问了她所感兴趣的书，讨论了我买此书的理由，我家小丫看过的反应等等。真的是很羡慕现在的孩子们，有如此丰富的精神食粮，而家长的教育方法也趋向理性，人性，科学。
56041,酒店,1,从上海出发，沪杭高速，杭州绕城北线，西线，杭徽高速，临安出口下，右转弯后第一个红绿灯（加油站）左转，市标转盘处有一条小马路直走就到了。环境很好，度假的好去处。
19070,水果,1,买给山旮旯里的男朋友，速度很快，果一般吧，没有自己在水果店买的好，也可以吧
24767,水果,0,第二次购买，这次是烂的，而且一点也不甜！差评！
37342,蒙牛,1,酸奶是我最爱喝的，每次去超市都买一堆，前段时间最爱喝老酸奶，最近我买了发酵乳，感觉更好喝，这款蒙牛的发酵乳味道很醇厚香浓，回味也不错！每天喝点，可以很好的养胃！
8874,平板,0,用了才一个月坏了，通话时扬声器会突然自动一会儿开一会儿关
50887,计算机,0,相比去年购买的CQ系列来讲，做工存在明显的下降。而且装系统十分的麻烦，全部装完之后还是无法解决无开机音乐的问题，不过这完全是惠普公司的问题。要不是同学坚持，我是不会推荐她买惠普的。
30167,洗发水,1,洗发水不错 以前也在用 这次是活动期间买的 很划算
