label	x_train
1	带孩子入住只是希望能畅游迪士尼乐园（住客可以一次购票两天入园且中途可以自由出入），感觉还是值得的：整个园区景观幽雅，植被丰茂，各条园路均引人入胜，建议有时间可以四处走走。酒店环境不错，房间宽敞整洁，床很大，可以算作两张双人床；订的海景房，窗外远眺海湾，看渡轮往返，赏烟雨迷蒙，心旷神怡；晚餐自助餐尚可，早餐不敢恭维，孩子们如果喜欢与米奇合影，也可以尝试；建议下午六点左右回酒店到日落大道走走，海滨、晚霞、远山，值得期待。行李寄存和免费穿梭巴士很方便，入住时间下午三点，退房为上午十一时，但前后都可以免费寄存行李，不过乐园入口左侧也可以寄存，只是需要开包检查，麻烦。喜欢高球的朋友也可以到酒店后右侧早上挥几杆，我们是去游泳池享受了温水泡浴；泳池后还有个吧，看配制可以烧烤和表演，应当是晚上的节目，我们那天晚上下雨，没赶上。
1	不错 美的质量杠杠滴 水热的也挺快 过几天再买个大点的 有时间给上传照片
1	衣服收到了，质量不错，穿上大小合适，很舒服，满意
1	还可以，因人而异。。。。。。。。。。
1	用这个牌子用了好几年了，很好的东西，只是我收到的是旧包装没有发膜，本来想试试发膜的，啊呀落空了！不过东西很好从外观看来跟之前买的一样
1	京东618实在太给力了，性价比无敌，比超市不知道便宜了多少，哈哈
1	很划算了啦，送两小瓶。还送一*
0	超级生气！太不靠谱了！买了二箱苹果，居然一箱有7个磕伤或坏的，另一箱有3个坏的，想退货还不让退！说是生鲜食品不可退！下次不会再在京东上买水果了！超级超级火大……真是一星都不想给
0	你们的水果看上去挺好，里边全是发霉的，就这样的s。 b保鲜就敢拿出来坑消费者，给你们自己吃你们吃吗？
0	茶叶都过期了 前台态度极差 第二次入住，以后不会住了
0	什么狗屁鲜啊，打开后都霉了，开始坏了。而且还是超级小，跟图片宣传的差远了。建议想吃水果还是亲自去商店自己挑选。其他的配送都是扯淡！
0	艳色发错了，商家太精明了，
0	实物与照片有差异，质量差
1	在西宁应该说是不错的酒店，4星级。我住的商务房很宽敞，也比较干净。服务质量还不错。早餐一般。地理位置也可以。就是价钱（501元）在西宁显得高了点。整体看来基本满意。
0	房间隔音效果超级差，晚上竟然能听到外面在搓麻将和讲话声！半夜被吵醒好几次，我晕死！！
0	给女儿买的，她应该很喜欢！还没用，不晓得怎么样，国产的应该不会太差。问我为什么差评，就是为了让我有存在感，因为好评太多了！
0	希望国货华为再精益求精，更上一层楼！
1	送货相当快，早晨7点多订单，中午12点送到。 朋友看了配置都说这机子想当棒，超值。
1	好书，对武术史作者是有些研究的，提到不少相对来说比较冷僻的材料，推荐武术爱好者一看。至于单纯的武侠文学爱好者，就不推荐了。像前边喊冤枉的那位兄台，题目明明写了是“武功的历史真相”，“金庸小说”只不过是“武功”的定语，只是个引子，一个切入点罢了。你既然不喜欢历史真相，自然就不应该买。要是像在实体书店能够翻阅一下，就不会闹这样的笑话了。
0	真不知道受众是针对怎样的人群。这种文笔与内容具空洞无聊的小说究竟是满足了500强圈子外仰望小职员的YY癖还是蒙骗从未踏入社会搞不清状况的职场新鲜人才得以如此大受欢迎？看了几十页实在翻不下去，充满矫揉造作气息的情节设置与对话，看久了会变白痴的一本书。拿电视剧做比方的话也就曹颖版的《律政俏佳人》可与之比肩了八~ I feel sooooo sick.....
0	说多都是泪啊！洗完头皮屑多，已经扔掉    浪费钱
1	可以用不到的。紧来？
1	还不错吧，刚开始用
0	听别人介绍了说挺好的，我就买了，但是儿子一点都不喜欢，我也不怎么喜欢，呵呵
1	当今的社会因为工作的压力,让年轻的我们找到了不从生活琐事中孝敬父母的借口.其实古往今来哪个伟人不是一个大孝子,因为百善孝为先.孝是根本.把孝心存在心里不如把它落实到日常生活中.我爸爸是个老医生,他的一句话道出了现在的社现象,只有陪孩子看病的父母没有陪老人去医院的儿女.是啊,心寒哪,没有父母哪有我们.这本书唤醒了所有有孝心但没时间落实孝心的人们,孝心不能等待,从此时此刻做起吧.
0	写的有点太浅了，而且觉得于丹不像个学者，样子太刻薄，有点炒作的嫌疑...
0	产品还没用 应该还可以！就是包装！！打开的时候都挤出来了 弄得别的东西上都是！！太差了！！差评！！！
0	发誓，再不住这个酒店，服务非常差，4星级酒店没有门童开门，接行李。只有保安催TAXI马上离开，哪怕我们的行李还在后箱！！！！补充点评 2006年9月1日 ： 哎，反正瑞安这个城市的印象非常不好， TAXI经常拒载，脾气也非常不好，城市又很脏，服务是全国最差！
0	买回来一个月了，可儿子只看过一次《咕噜咕噜转》，别的连翻都没翻，，画的太满了，显得有些乱，画面不能让他产生兴趣。书本太大了，翻起来不太方便。
1	这是森在获得诺贝尔经济学奖后一部里程碑式的著作，全书从经济、政治、社会、价值观等方面系统阐述了这样一种发展观：自由是发展的首要目的，也是促进发展的不可缺少的手段。可惜我国的发展观里实质上缺少的就是此书所阐述的；国内也很难有这样的佳作，一是缺少这样发展观的学者，就算有也难以发表，可悲可叹
1	满198减100买的，价格厚道，比超市便宜，日期到2020年。
0	没有想象的那么划算，毕竟是500毫升的！
0	这个板。低亮度屏幕会闪亮。京东好华为客服解决方案相反还原系统和升级。没用的说。坐等换机。要不行就是通病。
0	酒店服务态度超差！！而且不提醒客人什么时候退房！！！坑了几千块
0	孩子的评论:卡梅拉有充足的勇气,她的孩子也是.不管是在大雨天,还是在滔滔的海浪中,她都是那么勇敢!
0	特别糟心的一份水果，火龙果整体都是蔫吧的，一点都不鲜亮，感觉像是卖不出去或者别人挑剩下的。口感不像以往吃过的红心火龙果那么香甜，三个都是特别酸，吃不出一点甜味，全家人一致认为还没有普通的火龙果好。三个果子个头差不多，就包装和配送还可以。
1	酒店位置很好,适合旅游度假!房间马马虎虎,过的去了!服务一般!
1	第一次在网上买生果，京东速度赞一个，苹果不好也不坏，就像超市里4块多五块1斤的一样，不脆，也不是红富士，但每个都完好，中评。
1	第一次在网上定酒店，价格是428元，感觉房间比较差，以前来乌市每次都是以朋友公司的名义订房，价格很优惠，这次是自己定的，现在是淡季，我定的428元的房间朋友定只需要320元就够了......
1	绝对是蒙牛的老酸奶比如实好吃。
1	地段不是很理想，虽然距火车站不远，但走路还有一段距离，打车又不容易打到，许多出租都不愿去车站。另外由于大堂餐厅承包给了个人，所以自助早餐只能在大堂咖啡厅内，设施不完善，品种也少。
1	快递速度很快，服务很好，信赖京东！
1	性价比还可以，大堂装修富丽堂皇，房间比较豪华，配套完善！
1	这个经常买，看介绍说没打蜡，只有天然果蜡，所以都连皮吃
1	买完之后，发现好贵，在超市19块钱一件，牌子一样款式一样。
0	味道完全不一样，感觉不是赠品，买之前没有看评论说味道不一样，洗了还要掉头屑。要是看了肯定不会买。现在完全不敢用了。沙宣的味道不是一直都是一个味吗？之前也用过好几次。不知道这是是什么味道，还是京东自营。算了吧。这质量。
0	才买几天差价就几十元，还没有赠品，东京自营是在搞活动吗，还是…。以后谁敢相信你东京?*的行业高手。
1	音质还不错，速度也挺快，很满意
0	不好，味道不是正品。。。。洗了头很痒。。
1	看着很高档 用来送人自用都不错 用券买的很划算 就是毛巾线头微多 是纯棉的 浴花手感也不错 10块2盒很便宜了
0	太差劲了！和下单的不一样，和图片也不一样！京东也这么坑了？简直就是欺骗啊！
0	用了之后头发变得很油，很痒，不怎么喜欢。。。。。不知道是不是正品！
1	收到了。还不错。吃的很甜。口味也还可以
0	肯定是假货，洗了头发又枯，头皮痒的不得了，而且头发非常毛糙，感觉就跟干草似的，一直以为京东没有假货，这个假的真够彻底的，想买的亲还是不要尝试了。
1	目前用上去还是很不错的
1	非常好，质量非常不错，很喜欢，卖家服务很好，发货物流都很给力
0	很不满意 衣服料子像雨衣 尤其是衣服大小 卖家有欺骗行为 实物号码是偏小的 问过卖家卖家却说可以 欺骗！由于价格不贵 就送给别人了
0	用了才一个月坏了，通话时扬声器会突然自动一会儿开一会儿关
0	衣服不怎么的 不好
0	京东自营给力 就是手机也不怎么样
1	我的2电2充带耳机和数据线、光盘，和诺基亚的那些小朋友的玩具相比功能太舒服了，适合商务人士使用，功能强大，可以当半个笔记本电脑用了，方便。
1	这是一部很不安妮宝贝的书。虽然拗口，但感觉只有这样才足够形容。安妮宝贝一贯给我的印象是一位心情复杂而沉重的沉默女子，习惯用笔代替语言，独身在一个角落静静刻读阴沉的文字。所以当我看到一本来自于伊的散文集时，下意识的忽略掉。我猜，这肯定又是那些一成不变文字的翻版，阴冷的充满凉意。但不妨打开第一页，先看看目录。这本书是一个跨越，一个改变，这是我从目录中觅得的。
0	我购买的物品邮寄地址明明是江西吉安，我就不知道配送中心怎么会把它寄到天津去。真是大笑话。
0	原来昆明超市才卖69。。。而且这还是一个东西都卖得比较贵的超市了，有种被骗的感觉
0	京东自营也是翻新机，我真的服气了，打开格子屏幕上就有痕迹，喇叭处和后盖接缝处，明显是松动的，真是气人，亏了我这么信任京东自营，早知道去*买了
0	安装不是很方便，特别是sata驱动。有3个未知设备。不知道是什么。
0	看到推荐才买这本书的，看完以后感觉不符合自己的价值观判断。呵呵，书中想法太现实，但是举的例子又太不现实了。不明白为什么那么多人推荐这本书。。。
0	什么玩意，快递上面的字都不清楚，让人去拿都拿不了，差评快递
1	速度很快，东西也很划算，送货员态度很好......
0	住的是副楼，有味，位置没的说
1	裤型不错！码数还是很正！发货速度快！
1	太逗了！看到蒙牛笑喷了
1	已经使用清扬这个牌子的洗发水好几年了，感觉效果很好！    这款是薄荷的，洗了之后头清清凉凉的，大热天特别舒服，价钱上也比较实惠，相对于超市来说！
1	给姐姐买的，还可以，看电视还行，玩玩小游戏，充点太慢，声音小，其他还好
0	不好用，味道太浓，不适合男人
1	非常满意！满意满意满意！非常满意！满意满意满意！
1	我最爱喝蒙牛酸牛奶，天然无害，有助消化哦，乖宝宝都要经常喝酸奶哟
1	衣服质量不错，老公穿了大赞，物流快，服务好，好评
0	首先产品很不错，这个价位能买个平板确实是赚到了。配送速度和快递人员都很好，最不能接受的是这家的客服好差劲，产品性能都不了解清楚，问一个不知道问两个不清楚，最后还是我自己打的技术中心的电话问的。写着有赠品结果到货就只有一个平板什么都没有。问客服，那态度真叫一个恶心，这次618买了3部手机一个平板都是华为的，真是太寒心了。
0	不给力，老是死机，买了两台，都一样，这台的配件也是坏的，懒的换了
0	什么破裤子你妹
1	宝贝不错 穿着合体 卖家服务态度好 发货快 好评
0	骗人的他md，说买三件送内裤的，都没送，衣服质量也不怎么样，我朋友八块多买的都比这好，都别上当了，最多值5员
1	大小合适，用着很流畅，电池也比较耐用，对的起这个价格
1	很好，很强大
1	我IBM老用户，T系列是我最爱 虽然有个LENOVO的标记，但所有设计的用料都是T系列一贯作风
1	吃起来很甜，也很脆，价格再便宜点就更好了。
0	送来物品有损坏，太信任京东，嗨，失败
1	货已久收到 很不错 合身 好看
0	作为京东金牌会员，第一次吐槽下。在产品宣传页以及在加入购物车后都显示有几项的赠品可以赠送，等到订单确认以及付款后，赠品项一个都没有了，都消失掉了。不得不说这个套路深的。虽然不是冲着赠品去的，也没多少钱，但是店铺的这种后台把赠品自动移除的做法令人反感。请各位消费者注意。
0	本想支持国产的，不好用，特别是智能键，用起来不舒服，。反应也挺慢的，后悔了。。。。
1	不错，妈妈很喜欢
1	第一次在京东买水果 配送速度快 火龙果 菠萝都挺大的 火龙果很甜 苹果个头中等但很甜 新西兰柠檬个头相对国产柠檬偏小 酸味也轻点 橙子酸味比甜味多点 个头中等 山竹茎叶不是很新鲜果肉还行 但有些存在小的磕碰果肉偏黑 果肉挺甜的
1	可以连wifi，信号不错啊
0	很不满意，很失望，和图片以及评论很不符合，怀疑评论的真实性，这是在京东第一次买水果，苹果很小，如图，不比我的拳头大，果皮有瑕疵，削皮后，很明显看到有磕伤的痕迹，虽然快递给力，但是感觉不比超市*一斤的苹果好，成本都是快递费和包装费抬高的，很不满意
0	外地上班，想买个平板给老妈看视频玩游戏，看了评论有些担心，但还是相信华为品质，还是买了这款。收货后没什么亮点，屏幕分辨率也就那样，毕竟800左右的价格摆在这里，老妈挺满意，玩小游戏什么的屏幕比手机大就行了。但本月初起接到老妈电话，问怎么平板蓝屏死机了，教她强制重启。后续放假回家，老妈说蓝屏情况出现多次，问她玩了多久？她说也就3小时不到。。我联系客服，客服表示这种情况只能售后维修，不能换机，要我把平板交到京东自提点。老妈闲麻烦，说不用了，反正偶尔出现一次死机蓝屏将就着用了，想起朋友以前在华为p6维修时告诉我的事情，我也放弃送机维修的打算。总之，这次购物很失望。一星给快递小哥。除此之外，再无其他。
0	刚买的电池不耐用…
0	酒店有餐厅但只提供早餐,没有午饭和晚饭,要跑到酒店外面自己找饭店去吃,非常不方便.
0	3.16我买的三箱苹果怎么都那么差，个头又小，苹果都没发育好就被你们摘了吧，果肉的口感密度跟我前两箱买的根本没法比，你说怎么办吧？？
0	差评，不想多说，说多是泪
1	喜欢，自从买回来，就和女儿一起读。女儿问我，怎么数学家成了作家，我说任何搞科研的人，即使不是作家，也需要一定的写作功底，然后才能把自己的观点告诉给别人，这就是为什么要经常阅读和练笔。李毓佩院士最可贵的地方，就是把让很多人头痛的数学问题，用童话的方式，轻松自然的表现出来，而且这么有感染力。我想每一个读了他的作品的孩子，都会喜欢上数学，都可以不再为数学而烦恼，因为那是一个奇妙的世界
1	音质不错，买了好久现在才来评价。支持国货！
1	苹果收到，大小均匀，颜色都是红红的，很显然，都是挑选过的，包装完好，快递负责，好评！
0	卖家很不服责任 19号买的裤子 22号才发货
1	能够了解经义的人，就好像喝了牛奶。可以调伏身心的人，就好像吃了乳酪。与法教能相应的人，就好像品味生酥。有了大乘智慧的人，就好像尝到熟酥。总持一切法门的人，就仿佛品到醍醐之味。牛奶的醇香，乳酪的香甜，想起两样好吃的东西，就会流。。。。。，原来佛学中有些也是来源于真实的生活，修心养性，不错，一举两得。
0	通过携程定了950元三间标准间的套餐，同朋友们三家九口一起入住。由于孩子都比较小，我又直接去电酒店，要求将标房换成大床房，酒店说大床房有斜坡屋顶，可以看星星。5月2日入住酒店，总台告知“酒店没有电梯”，由于房间在三楼大家都认为可以承受，于是提着行李抗着童车背着孩子，跟着服务员去房间。走着走着才发现，原来酒店是连着的好多栋楼，我们的房间同总台隔开2栋，我们跟着服务生上了一层一拐弯，又上一层又一拐，最后还下了一个坡才到达了那个可以看星星的房间。房间大约10个平方米，一半的空间是斜顶屋檐，阳光透过两个小小的老虎窗直射进来，使这个没有凳子的房间倒也显得不是太小。由于节日期间客人刚刚退房，服务员马上给我们重新铺床。随着床单的抖动我发觉空气中飘散着无数的粉尘。然而这还只是噩梦的开始，吃了晚饭我竟然发觉自己在餐厅和客房之间迷路了，我不断的在那几栋房子之间穿越走廊、上下楼梯，大约花了15分钟之后才终于带着满身臭汗回到房间。想洗澡但发觉水管里冒出的全是锈水，问了总台迟迟没有反映，过了20分钟，我的第三个电话总算得到了这样的答案“工程部反映，锅炉没有问题，请多放水应该会好。”在继续放水15分钟锈水依旧之后，我终于在第四个电话里爆发了，随着我的骂声出现了2个工程人员以及一个服务生。他们在卫生间里干了些什么我已经无力关心，因为从发现问题到最终解决用去了将近2个小时。洗完澡我就睡着了，半夜几次被热醒，原来为了节省费用，酒店的中央空调在晚上是关掉的。我一定要告诉所有的人千万不要住这个酒店。顺便说一下，酒店所谓钓鱼的地方就是一个小水塘，里面的水已经有些幅营养化，我在旁边呆了一个下午，也没有见人钓到什么鱼；烧烤的地方苍蝇很多，还有一种小飞虫专门盯着人的眼睛钻，很另人恶心。
1	很划算的面条 很好吃 值得拥有 买来送人 很不错
0	发烫太严重，配件连个耳机也没有。下订单的时候，记得有送充电宝的，结果什么也没有。
0	刚以为不错，谁知道买回以后，看了看一点都不好，作者其实不是了解中国女人的，更不了解国情...郁闷这年头什么书都可以炒的很火？
1	感觉还可以吧，对得起这个价！
1	裤子质量不错，料子很舒适，穿着很合身，好评
1	对了，忘了说了，光盘里面老外的声音很好听！中文女声也很不错！
0	我都不想评了，客服都联系不上，买的还小了。
0	要远离蒙牛 证明无毒嘛！嘻嘻@ShuFenLin：只能说蒙牛真不容易啊，总是活在枪林弹雨中。唉，珍惜生命，远离蒙牛。
0	一般，下次不会购买，不能穿
0	我买了不到一个月,平均每三天死机一次,电池待机时间不到3天.MP3播放铃声,杀小鸡声音嘶哑...大家别买哦...真是垃圾一堆...
1	好好好，很好，一次买了四件，很好，
0	很明显不是正品，穿着一点都不舒服，档也很小，设计有缺陷，估计是小工厂生产的
0	酒店设施陈旧，估计已经10年没有更新。壁纸、浴缸漆面剥落，马桶盖已损坏，空调系统基本瘫痪，噪音较大暖风几乎没有，入住酒店其内部停车场仍要收费。建议偕程应定期对推荐酒店进行筛选，合格酒店进行保留，不合格酒店进行剔除，这样才能保证服务的总体品质。
1	商品很好 发货很快 服务很好
0	停车要收费，房间没有窗户，贵，周边餐饮不方便，性价比差！
1	不错，一直都在用的，京东不买假货，不敢到其他网站买
1	苹果很新鲜，脆，甜，水分足，没有一个坏果，京东自营水果值得选择！
1	虽然酒店的设施慢慢有点旧了，但酒店前台的服务人员给人感觉很舒服，门口的服务生也很有服务意识，看我打车似乎不太顺利，就帮我叫车，因为我和的士司机都不太清楚目的地所在，又帮我问其他人我要去的目的地所在。总之感觉比原来的马可孛罗酒店好。
0	两天前购买，今天看又有赠品，两天前怎么没有呢？生气，下次不购买了，差评
1	圆通快递送货很快，服务也不错，给个五分，给家里买的，家人都很满意
1	一如既往的新鲜快捷，梅雨季节尤其离不开京东。
1	帮朋友买的，非常到位，自己有一个M2，这个升级版非常强大
0	这个酒店基本上我不太满意，住了那么多酒店，就这家酒店打扫房间还要人催的，回到房间下午5，6点了，房间居然还没有打扫，而且不是1天2天，住了10天，有一半以上都是这样。但是宾馆2天会送一盘水果，每天还有免费报纸。虽然这方面还不错，但是作为一家宾馆，尤其是要充四星级的宾馆，这样的服务未免有点太。。。。还有餐厅的服务也不好，上菜也上错，餐具都是灰尘。。。。下次不会选择这家宾馆，我个人对于房间的卫生打扫还是很在意的。
0	不支持JAVA、红外等扩展能力；外屏显示模式有待改善；翻盖闭合有比较明显的松动；清除键和下方向键的位置离的太近，而且面积小，容易发生错误。
0	只有vista的驱动，其他系统的驱动连华硕官方网站上都没有，还得从网上一个个找，不好
1	选了一部紫色在用，银的太俗了。做工不错，今天忽然发现内屏上有个贴膜，以前居然没发现，强。接电话的方式可以自定义，我选的是翻盖接听，这样比较简单，待机方面薄电跟普通的彩屏CDMA手机差不多，厚电就要长多了，用着不错的机子
0	感觉服务差不负责 不能代表北京形象了，什么破酒店，以后再也不会住了，，，，，，，，，，，，，，，，，，，
1	个头还行，红扑扑的惹人喜爱，物流配送很快
0	不知道是不是假货，洗了头，隔天就痒！
0	那么大的一个硬盘居然只分了一个区，发热控制一般，音箱的声音感觉小了一点，另外好像蓝牙的功能不可用。16：9的屏幕比例还在适应中。
0	水龙头水温度不定，一会凉的冻死了，一会热的烫死了！房间里太冷。无线网时不时就断网了！客房服务员不会查房，说床单有污染，真是让我很无语，难道去你家住，还不能把床单弄脏吗？什么叫有污染，那是说表示染上色洗不掉叫污染！！！你们到底有没有培训？居然还要扣钱。说是得返厂去洗。真是天大的笑话。还非得让我去把床单给洗了，洗掉了才可以！！！请问这是你们应该让客人做的吗？到底谁是服务人员，谁是客人？？？最后我是亲手把脏的地方洗干净了，这下没话了，让我去前台。你们非得让我从前台跑到房间，让我去看下污染情况，然后又让我回前台，你们这是闹哪一出？？？？？你们就这样耽误客人的宝贵时间吗？以后几乎不会再去了！！！
1	笔记本+所谓的原装包+瑞星+使用20元东?=  价格4279￥  价格很满意。  完美屏     硬盘通电4小时
0	第一次买了件白色不错，这次太失望了，布料与上次的都不一样，洗了就变形了软塌塌的，建议大家不要购买至少这个颜色不要买。
1	做工精细，大小刚刚好，质量也不错
0	买完就降价了，不给保价，服务超级差
0	京东太变态，一天一个价，收货第二天就降价 还送吹风机。联系客服，说记录反馈，不用重新下单了，结果至今没有回复。
1	环境优美，服务员热情大方，有一种宾至如归的感觉，下次去福州还住于山宾馆！！我到现在还忘不了那里的早餐 @_@
0	机子不够稳定，会莫名地出现死机、重启等现象。滑盖滑下后会出现闭合不紧密的情况。来电接通时响应速度慢，要等两秒才能接通电话。视频短片只有15秒。发送短信按CLR取消后，有时会重启。不支持短信群发。无关机闹钟。拍摄出来的短片格式为MJP，电脑上缺少这种文件的相关软件，将视频送到电脑上没有用。支持SD卡，但放入大容量的SD卡，系统会变得非常缓慢。与电脑连机时，手机进入关机状态，拨打该手机会提示“不在服务区”内。自定义的GIF动态动画无法作为桌面或墙纸。
1	系统太难装了！不过最后解决了，有兴趣与我联系 bookzip@qq.com
1	各方面条件都不错，只是房间、卫生间较小。干净整洁，隔音效果好。
1	开始出现真好，24小时到48小时24小时48小时唱一首歌啊，现在你还有最好啦所以这个校长出现下降半天一天。这么多*你敢信？！？！不要问我为什么，**是我表哥
0	最恨VISTA，宽带连接不上，里面给我装了个office2007，还要激活，不激活只能用24次，激活了也才用60天，我的天，别这么小气啊。
1	宝贝不错，是我想要的，爱在手机上看片的应该是首选，屏大、清晰度高、和8寸以上的比轻巧多了，收拿着也不累。
0	内存能在大点 最好是配置2G的。。加内存比较难 要拆电池 还有风扇声音有点大。
1	裤子很不错，很合身，感觉棒棒哒，物美价廉，已经推荐给朋友！！！
1	很舒服是正品，比超市便宜太多！
1	用起来感觉还不错，用一段时间后感觉内存还是小了点。
0	根本就不去油，洗了头发接近头皮3厘米的头发都是黏在一起，比没洗更油
1	包装还不错，没压坏，吃了再评价。
0	任何你能想到的缺点...1照片那个难看啊...2屏幕在太阳下,什么都看不清,3按键很容易磨损,4而且外观也容易磨坏,5升级后的电话本更是令人喷饭,6按键发短信累死人了,7机子反映超慢,老死机,还搞什么手机病毒8那个什么java,根本玩不了,人家都不支持.9而且没有不能传输文件,不能按数据盘,10文件储存量实际上也就1mb!顶多!11下载的铃声不能重命名12电池不抗用,13玩游戏时,好不容易打了很多分,可是老莫名其妙重新开机
1	总体比我想象的要好.不错,下次还会考虑入住
1	刚收到很喜欢，但是不知道这幺小，早知道买个大一点的
1	非常可囗的苹果，买了二箱，包装谨慎，物美价廉，快速收递，服务优良全五星评。
1	宝贝质量很好，版型也不错，物流非常给力
0	好小啊，还有烂的，感觉不怎么地，还是自己去超市买靠谱，再不会在网上买水果了。
0	反正我不喝蒙牛
0	洗了一头头皮屑，不好
1	大卖家，更有可靠。东西很好，很满意。
1	还不错哦挺好的还好哈还不错哦挺好的还好哈还不错哦挺好的还好哈
0	朋友，很遗憾的告诉大家：我去年四月份从熟人开的手机店买了一架东信EG750，买后一直出现问题，无故死机、无显示、掉话，维修来维修去一共旅游了五趟。龙岩的东信经销商承诺给换机，可春节过后寄去后只是在福州维修部门走了一趟又原机返回，现在连龙岩的东信经销商鬼影都找不到了！你说无奈不？
0	垃圾！京东就是垃圾！强烈建议大家不要在京东买！！！！！
0	这台平板，预装软件太多，还无法刷机，容易中毒。我都郁闷死了！
0	太过分了 撒的哪都是 清理了半天 非常失败的一次购物
1	且试天下，众生在目，每个事的主角，雕刻地如此真实和感性；而每个故事情节，渲染地如此真挚而动人，没有华丽丽的辞藻，只有行文如流水的平淡和畅快，看了太多假意的精致文章，反而觉得这样的作品才是最弥足珍贵的精品。很欣赏这本书，一页一页翻过，就像翻开这代人的历史，翻开他们的故事，翻开而心底角落里的纯然的感动和朴真。我喜欢安哥写作的态度，我也喜欢这本书给我的念想，意味深长。
1	买值了，大小颜色都很满意，上身效果挺不错的，一次愉快的网购，赞
1	酒店环境和服务都是五星级的，去周围几个五星级酒店逛了一圈作对比，还是觉得万豪好，下次还会选万豪。
1	第一次在京东买水果，苹果很好吃，不错值得购买。吃完了再买
0	裤子做工差的不行，左右两边都不齐，一边的边线还是向里歪的。 麻痹，垃圾货！ 老子地摊买的都能左右打齐，就你这样还出来卖东西！
0	裤子有点掉色，不知道是不是买的正品
1	用气泡垫，怕挤到，服务很到位，期待用过追加好评。
0	据业内人士说，他从来不喝蒙牛的牛奶，不吃蜜饯。元芳你怎么看？
1	穿着特别舒服，而且有弹性。型也好。
1	酒店的环境很好，但因为周边修路的缘故，进出市区堵的比较厉害。房间内的设施不错，但个别细节的维护还需要提高。
1	店家的服务态度好，发货很快，裤子的质量更是没话说，很不错
0	光驱就像发动机，声音很大，系统很难装，xp根本找不到驱动，发热量很大，
0	非常差的酒店! 前台竟然把预授权取消做成了一般消费, 现在还要通过银行来沟通. 结帐的时候, 不给看消费清单就要刷卡, 还把房间号给搞错. 入住用了一小时, 退房用了一小时. 太可怕了, 下次坚决不住了.
0	不敢说这本书写得不好，但这实在是一本看了让人不舒服的书，不知道真实的心理咨询师的生活是否天天在经历着这些令人难受的事情，并且女主人公的身世也设计得很古怪且缺乏真实性。很早就读毕医生的散文，小说也读过几本，但这本书是我不太喜欢的一本，身边一些爱书的朋友们读过之后也有同感。
0	华为华为 买来送人差点就被绝交了 好垃圾
1	机器的发热量小，比意想中的小很多。噪音控制的很好，运行的时候基本听不到什么声音。双核的速度不错。官网上的XP驱动也比较好装。
0	太差了。 我还没用一个月就用不了了
0	用调侃通俗的手法写明朝历史，既普及了历史，又让读者享受了阅读的快感，谢谢当年明月，太有才了！
0	还是这个价 说好的打折了
0	最烂的一次的一次购物，萍果小的比沙果大点有限。
1	前台服务挺热情的，周围交通也还方便。只是酒店卫生间相临的地毯潮湿，有点发霉。但是价格便宜，性价比还过得去。
1	我住的标准大床房，对广东大厦的印象是：优点：周围环境好；大厦的整体感觉不错；房间面积可以；房间装饰温馨；热水量大沐浴爽；电梯顺畅；接待的靓姐阿妹热情。
1	真是‘’便宜莫贪‘’，不听妈妈的话，栽了！苹果比想象中的还要小，最小那个只有80克左右，卖相不好。只有两个是红彤彤的，好像不是同一个品种的。大多不新鲜，好几个都有黑斑点。妈妈削一个吃，说：‘’很脆，但不够甜，有少许酸。‘’啃完了，才发现苹果芯是烂的。以后不会再买了。
1	性价比高，hp收购的康柏走的是低端娱乐本路线，独显512，不错！ 触摸屏一体成形，比较喜欢！
1	应该是正品，京东应该jia不了，没用过潘婷！第一次用，快递真慢啊！！！！护发素对我们男的应该没用的吧！凑合用吧，哈哈！
1	第二次购买，很划算，物有所值
0	这本书对提高英语水平没什么用处的~！
1	外观、质量都还可以，就是返回键用起来不方便。
0	位置在4叉路口，有高架桥（高架桥上车少竟然有摩托车！）安吉有许多改装过的三轮“汽车”，发出拖拉机的声音，当然不选靠马路的房间。室内装修在安吉可以算第一，但强烈鄙视卫生间的感应通风机，每次进去发出农村排风机的声音，第二次感应到人存在，马上加大马力的工作。有时会自动排风，估计用的感应器质量问题。我住的是靠内的3楼房间，下面2楼是连着厨房的，6个排风扇让我叹为观止！！幸好酒店的饭店是8；30pm就关门。但是白天实在吵人，只能开电视抵御。结论此酒店的装修布局存在很大问题，酒店人员应该看看别人的酒店是怎样维护客人的安静权力。 另外有骚扰电话，估计每位客人都能接到2，3个。吃饭：菜价格便宜，买一送一，量足。但是味精方太多，各位讲究的大大，一定要提前说明。
1	?挺新鲜，速度挺快，比较脆，不太大。
0	火龙果不怎么样啊，个头不论，居然皮上有虫眼，不会回购，其他的水果还可以。
1	还没吃，买回来送礼的，果子很香，很满意京东的物流
1	确实不错物流可以，服务也可以，物美价廉，裤子质量确实不错，我非常满意，下次还来。。。
1	刚才选择错了。。汗~心情指数应该是受益匪浅才对~
0	非得到了冬天才想喝牛奶蒙牛的牛奶太难喝了，一股奶粉味
1	酒店总体不错,位置靠近香洲总站,房间安静舒适,床很大,有浴衣,美中不足是早餐非常一般,要去西餐厅吃.楼下的中餐厅提供早茶服务,需要自费不能挂帐.晚上叫夜宵到房间等了40分钟,都快睡着了.而且酒店附近没有其他吃饭的餐厅,美中不足!
1	裤子还行，大小合适，人比较胖，不沾灰，好打理
